company,window,num,rank,family,macro,klass,weight
microsoft,six-months,875,38,binary-search,binary-search,periph,1.0
microsoft,six-months,6,39,string-other,string,periph,1.0
microsoft,six-months,101,40,tree-traversal,tree,core,1.0
microsoft,six-months,138,41,linked-list,linked-list,periph,1.0
microsoft,six-months,21,42,linked-list,linked-list,periph,1.0
microsoft,six-months,27,43,two-pointers,two-pointers,periph,1.0
microsoft,six-months,51,44,backtracking,backtracking,core,1.0
microsoft,six-months,78,45,backtracking,backtracking,core,1.0
microsoft,six-months,88,46,two-pointers,two-pointers,periph,1.0
microsoft,six-months,103,47,bfs,graph-search,core,1.0
microsoft,six-months,206,48,linked-list,linked-list,periph,1.0
microsoft,six-months,273,49,string-other,string,periph,1.0
microsoft,six-months,295,50,heap-topk,heap-select,periph,1.0
microsoft,six-months,540,51,binary-search,binary-search,periph,1.0
microsoft,six-months,1797,52,design,design,periph,1.0
microsoft,six-months,12,53,string-other,string,periph,1.0
microsoft,six-months,20,54,pairing-stack,stack,periph,1.0
microsoft,six-months,93,55,backtracking,backtracking,core,1.0
microsoft,six-months,125,56,two-pointers,two-pointers,periph,1.0
microsoft,six-months,189,57,two-pointers,two-pointers,periph,1.0
microsoft,six-months,202,58,hashing,hashing,periph,1.0
microsoft,six-months,207,59,topo-sort,graph-search,core,1.0
microsoft,six-months,215,60,heap-topk,heap-select,periph,1.0
microsoft,six-months,239,61,monotonic-stack,stack,periph,1.0
microsoft,six-months,297,62,tree-construct,tree,periph,1.0
microsoft,six-months,496,63,monotonic-stack,stack,periph,1.0
microsoft,six-months,509,64,dp-linear,dp,core,1.0
microsoft,six-months,761,65,greedy,greedy,periph,1.0
microsoft,six-months,18,66,two-pointers,two-pointers,periph,1.0
microsoft,six-months,55,67,greedy,greedy,periph,1.0
microsoft,six-months,73,68,matrix-sim,matrix-sim,periph,1.0
microsoft,six-months,128,69,hashing,hashing,periph,1.0
microsoft,six-months,143,70,linked-list,linked-list,periph,1.0
microsoft,six-months,167,71,two-pointers,two-pointers,periph,1.0
microsoft,six-months,197,72,sql,sql,trivial,1.0
microsoft,six-months,217,73,hashing,hashing,periph,1.0
microsoft,six-months,300,74,dp-linear,dp,core,1.0
microsoft,six-months,460,75,design,design,periph,1.0
microsoft,six-months,485,76,sliding-window,sliding-window,periph,1.0
microsoft,six-months,680,77,two-pointers,two-pointers,periph,1.0
microsoft,six-months,1353,78,greedy,greedy,periph,1.0
microsoft,six-months,2571,79,math-bit,math-bit,periph,1.0
microsoft,six-months,2667,80,trivial,trivial,trivial,1.0
microsoft,six-months,16,81,two-pointers,two-pointers,periph,1.0
microsoft,six-months,19,82,fast-slow,two-pointers,periph,1.0
microsoft,six-months,28,83,string-matching,string,periph,1.0
microsoft,six-months,54,84,matrix-sim,matrix-sim,periph,1.0
microsoft,six-months,61,85,linked-list,linked-list,periph,1.0
microsoft,six-months,66,86,math-bit,math-bit,periph,1.0
microsoft,six-months,74,87,binary-search,binary-search,periph,1.0
microsoft,six-months,84,88,monotonic-stack,stack,periph,1.0
microsoft,six-months,90,89,backtracking,backtracking,core,1.0
microsoft,six-months,100,90,tree-traversal,tree,core,1.0
microsoft,six-months,155,91,design,design,periph,1.0
microsoft,six-months,198,92,dp-linear,dp,core,1.0
microsoft,six-months,199,93,bfs,graph-search,core,1.0
microsoft,six-months,210,94,topo-sort,graph-search,core,1.0
microsoft,six-months,232,95,design,design,periph,1.0
microsoft,six-months,475,96,binary-search,binary-search,periph,1.0
microsoft,six-months,543,97,tree-aggregate,tree,core,1.0
microsoft,six-months,577,98,sql,sql,trivial,1.0
microsoft,six-months,992,99,sliding-window,sliding-window,periph,1.0
microsoft,six-months,994,100,bfs,graph-search,core,1.0
microsoft,six-months,1757,101,sql,sql,trivial,1.0
microsoft,six-months,1929,102,trivial,trivial,trivial,1.0
microsoft,six-months,3507,103,heap-topk,heap-select,periph,1.0
microsoft,six-months,35,104,binary-search,binary-search,periph,1.0
microsoft,six-months,44,105,dp-grid,dp,core,1.0
microsoft,six-months,45,106,greedy,greedy,periph,1.0
microsoft,six-months,48,107,matrix-sim,matrix-sim,periph,1.0
microsoft,six-months,50,108,math-bit,math-bit,periph,1.0
microsoft,six-months,72,109,dp-grid,dp,core,1.0
microsoft,six-months,85,110,monotonic-stack,stack,periph,1.0
microsoft,six-months,102,111,bfs,graph-search,core,1.0
microsoft,six-months,105,112,tree-construct,tree,periph,1.0
microsoft,six-months,118,113,dp-linear,dp,core,1.0
microsoft,six-months,151,114,string-other,string,periph,1.0
microsoft,six-months,162,115,binary-search,binary-search,periph,1.0
microsoft,six-months,168,116,math-bit,math-bit,periph,1.0
microsoft,six-months,322,117,dp-knapsack,dp,core,1.0
microsoft,six-months,328,118,linked-list,linked-list,periph,1.0
microsoft,six-months,344,119,two-pointers,two-pointers,periph,1.0
microsoft,six-months,349,120,hashing,hashing,periph,1.0
microsoft,six-months,387,121,hashing,hashing,periph,1.0
microsoft,six-months,394,122,pairing-stack,stack,periph,1.0
microsoft,six-months,480,123,heap-topk,heap-select,periph,1.0
microsoft,six-months,494,124,dp-knapsack,dp,core,1.0
microsoft,six-months,516,125,dp-interval,dp,core,1.0
microsoft,six-months,647,126,string-other,string,periph,1.0
microsoft,six-months,696,127,string-other,string,periph,1.0
microsoft,six-months,733,128,dfs-flood,graph-search,periph,1.0
microsoft,six-months,739,129,monotonic-stack,stack,periph,1.0
microsoft,six-months,1011,130,binary-search,binary-search,periph,1.0
microsoft,six-months,1200,131,greedy,greedy,periph,1.0
microsoft,six-months,1335,132,dp-knapsack,dp,core,1.0
microsoft,six-months,1356,133,math-bit,math-bit,periph,1.0
microsoft,six-months,2385,134,bfs,graph-search,core,1.0
microsoft,six-months,8,135,string-other,string,periph,1.0
microsoft,six-months,10,136,dp-grid,dp,core,1.0
microsoft,six-months,30,137,sliding-window,sliding-window,periph,1.0
microsoft,six-months,32,138,pairing-stack,stack,periph,1.0
microsoft,six-months,34,139,binary-search,binary-search,periph,1.0
microsoft,six-months,46,140,backtracking,backtracking,core,1.0
microsoft,six-months,57,141,merge-intervals,intervals,periph,1.0
microsoft,six-months,58,142,string-other,string,periph,1.0
microsoft,six-months,62,143,dp-grid,dp,core,1.0
microsoft,six-months,79,144,backtracking,backtracking,core,1.0
microsoft,six-months,111,145,tree-aggregate,tree,core,1.0
microsoft,six-months,113,146,backtracking,backtracking,core,1.0
microsoft,six-months,131,147,backtracking,backtracking,core,1.0
microsoft,six-months,132,148,dp-interval,dp,core,1.0
microsoft,six-months,139,149,dp-linear,dp,core,1.0
microsoft,six-months,142,150,fast-slow,two-pointers,periph,1.0
microsoft,six-months,152,151,dp-linear,dp,core,1.0
microsoft,six-months,176,152,sql,sql,trivial,1.0
microsoft,six-months,179,153,greedy,greedy,periph,1.0
microsoft,six-months,208,154,trie,tree,periph,1.0
microsoft,six-months,221,155,dp-grid,dp,core,1.0
microsoft,six-months,224,156,pairing-stack,stack,periph,1.0
microsoft,six-months,229,157,hashing,hashing,periph,1.0
microsoft,six-months,234,158,fast-slow,two-pointers,periph,1.0
microsoft,six-months,312,159,dp-interval,dp,core,1.0
microsoft,six-months,347,160,heap-topk,heap-select,periph,1.0
microsoft,six-months,412,161,trivial,trivial,trivial,1.0
microsoft,six-months,498,162,matrix-sim,matrix-sim,periph,1.0
microsoft,six-months,545,163,tree-traversal,tree,core,1.0
microsoft,six-months,621,164,greedy,greedy,periph,1.0
microsoft,six-months,622,165,design,design,periph,1.0
microsoft,six-months,643,166,sliding-window,sliding-window,periph,1.0
microsoft,six-months,653,167,bst,tree,periph,1.0
microsoft,six-months,658,168,binary-search,binary-search,periph,1.0
microsoft,six-months,678,169,greedy,greedy,periph,1.0
microsoft,six-months,704,170,binary-search,binary-search,periph,1.0
microsoft,six-months,707,171,design,design,periph,1.0
microsoft,six-months,721,172,union-find,graph-search,periph,1.0
microsoft,six-months,796,173,string-other,string,periph,1.0
microsoft,six-months,863,174,bfs,graph-search,core,1.0
microsoft,six-months,898,175,dp-linear,dp,core,1.0
microsoft,six-months,1141,176,sql,sql,trivial,1.0
microsoft,six-months,1365,177,prefix-sum,prefix-sum,periph,1.0
microsoft,six-months,1752,178,two-pointers,two-pointers,periph,1.0
microsoft,six-months,1768,179,string-other,string,periph,1.0
microsoft,six-months,1838,180,sliding-window,sliding-window,periph,1.0
microsoft,six-months,1971,181,union-find,graph-search,periph,1.0
microsoft,six-months,2472,182,dp-interval,dp,core,1.0
microsoft,six-months,3047,183,geometry,math-bit,periph,1.0
microsoft,six-months,25,184,linked-list,linked-list,periph,1.0
microsoft,six-months,41,185,hashing,hashing,periph,1.0
microsoft,six-months,63,186,dp-grid,dp,core,1.0
microsoft,six-months,67,187,math-bit,math-bit,periph,1.0
microsoft,six-months,71,188,pairing-stack,stack,periph,1.0
microsoft,six-months,83,189,linked-list,linked-list,periph,1.0
microsoft,six-months,91,190,dp-linear,dp,core,1.0
microsoft,six-months,92,191,linked-list,linked-list,periph,1.0
microsoft,six-months,98,192,bst,tree,periph,1.0
microsoft,six-months,104,193,tree-aggregate,tree,core,1.0
microsoft,six-months,114,194,tree-traversal,tree,core,1.0
microsoft,six-months,122,195,greedy,greedy,periph,1.0
microsoft,six-months,127,196,bfs,graph-search,core,1.0
microsoft,six-months,135,197,greedy,greedy,periph,1.0
microsoft,six-months,141,198,fast-slow,two-pointers,periph,1.0
microsoft,six-months,150,199,pairing-stack,stack,periph,1.0
microsoft,six-months,153,200,binary-search,binary-search,periph,1.0
amazon,three-months,1,1,hashing,hashing,periph,1.0
amazon,three-months,146,2,design,design,periph,1.0
amazon,three-months,2,3,linked-list,linked-list,periph,1.0
amazon,three-months,42,4,monotonic-stack,stack,periph,1.0
amazon,three-months,121,5,dp-linear,dp,core,1.0
amazon,three-months,200,6,dfs-flood,graph-search,periph,1.0
amazon,three-months,207,7,topo-sort,graph-search,core,1.0
amazon,three-months,3,8,sliding-window,sliding-window,periph,1.0
amazon,three-months,4,9,binary-search,binary-search,periph,1.0
amazon,three-months,23,10,heap-topk,heap-select,periph,1.0
amazon,three-months,994,11,bfs,graph-search,core,1.0
amazon,three-months,15,12,two-pointers,two-pointers,periph,1.0
amazon,three-months,33,13,binary-search,binary-search,periph,1.0
amazon,three-months,56,14,merge-intervals,intervals,periph,1.0
amazon,three-months,49,15,hashing,hashing,periph,1.0
amazon,three-months,767,16,greedy,greedy,periph,1.0
amazon,three-months,5,17,string-other,string,periph,1.0
amazon,three-months,11,18,two-pointers,two-pointers,periph,1.0
amazon,three-months,198,19,dp-linear,dp,core,1.0
amazon,three-months,236,20,tree-aggregate,tree,core,1.0
amazon,three-months,875,21,binary-search,binary-search,periph,1.0
amazon,three-months,18,22,two-pointers,two-pointers,periph,1.0
amazon,three-months,424,23,sliding-window,sliding-window,periph,1.0
amazon,three-months,138,24,linked-list,linked-list,periph,1.0
amazon,three-months,560,25,prefix-sum,prefix-sum,periph,1.0
amazon,three-months,735,26,pairing-stack,stack,periph,1.0
amazon,three-months,26,27,two-pointers,two-pointers,periph,1.0
amazon,three-months,31,28,two-pointers,two-pointers,periph,1.0
amazon,three-months,239,29,monotonic-stack,stack,periph,1.0
amazon,three-months,253,30,diff-array,intervals,periph,1.0
amazon,three-months,347,31,heap-topk,heap-select,periph,1.0
amazon,three-months,1929,32,trivial,trivial,trivial,1.0
amazon,three-months,9,33,math-bit,math-bit,periph,1.0
amazon,three-months,20,34,pairing-stack,stack,periph,1.0
amazon,three-months,22,35,backtracking,backtracking,core,1.0
amazon,three-months,53,36,dp-linear,dp,core,1.0
amazon,three-months,14,37,string-other,string,periph,1.0
amazon,three-months,17,38,backtracking,backtracking,core,1.0
amazon,three-months,48,39,matrix-sim,matrix-sim,periph,1.0
amazon,three-months,55,40,greedy,greedy,periph,1.0
amazon,three-months,70,41,dp-linear,dp,core,1.0
amazon,three-months,78,42,backtracking,backtracking,core,1.0
amazon,three-months,128,43,hashing,hashing,periph,1.0
amazon,three-months,169,44,hashing,hashing,periph,1.0
amazon,three-months,210,45,topo-sort,graph-search,core,1.0
amazon,three-months,621,46,greedy,greedy,periph,1.0
amazon,three-months,981,47,design,design,periph,1.0
amazon,three-months,1004,48,sliding-window,sliding-window,periph,1.0
amazon,three-months,21,49,linked-list,linked-list,periph,1.0
amazon,three-months,27,50,two-pointers,two-pointers,periph,1.0
amazon,three-months,28,51,string-matching,string,periph,1.0
amazon,three-months,34,52,binary-search,binary-search,periph,1.0
amazon,three-months,62,53,dp-grid,dp,core,1.0
amazon,three-months,75,54,dutch-flag,two-pointers,periph,1.0
amazon,three-months,238,55,prefix-sum,prefix-sum,periph,1.0
amazon,three-months,295,56,heap-topk,heap-select,periph,1.0
amazon,three-months,796,57,string-other,string,periph,1.0
amazon,three-months,1011,58,binary-search,binary-search,periph,1.0
amazon,three-months,6,59,string-other,string,periph,1.0
amazon,three-months,76,60,sliding-window,sliding-window,periph,1.0
amazon,three-months,125,61,two-pointers,two-pointers,periph,1.0
amazon,three-months,215,62,heap-topk,heap-select,periph,1.0
amazon,three-months,234,63,fast-slow,two-pointers,periph,1.0
amazon,three-months,349,64,hashing,hashing,periph,1.0
amazon,three-months,496,65,monotonic-stack,stack,periph,1.0
amazon,three-months,1752,66,two-pointers,two-pointers,periph,1.0
amazon,three-months,3914,67,greedy,greedy,periph,1.0
amazon,three-months,13,68,string-other,string,periph,1.0
amazon,three-months,19,69,fast-slow,two-pointers,periph,1.0
amazon,three-months,35,70,binary-search,binary-search,periph,1.0
amazon,three-months,97,71,dp-grid,dp,core,1.0
amazon,three-months,142,72,fast-slow,two-pointers,periph,1.0
amazon,three-months,162,73,binary-search,binary-search,periph,1.0
amazon,three-months,322,74,dp-knapsack,dp,core,1.0
amazon,three-months,443,75,two-pointers,two-pointers,periph,1.0
amazon,three-months,739,76,monotonic-stack,stack,periph,1.0
amazon,three-months,863,77,bfs,graph-search,core,1.0
amazon,three-months,10,78,dp-grid,dp,core,1.0
amazon,three-months,12,79,string-other,string,periph,1.0
amazon,three-months,16,80,two-pointers,two-pointers,periph,1.0
amazon,three-months,36,81,hashing,hashing,periph,1.0
amazon,three-months,45,82,greedy,greedy,periph,1.0
amazon,three-months,46,83,backtracking,backtracking,core,1.0
amazon,three-months,54,84,matrix-sim,matrix-sim,periph,1.0
amazon,three-months,66,85,math-bit,math-bit,periph,1.0
amazon,three-months,67,86,math-bit,math-bit,periph,1.0
amazon,three-months,79,87,backtracking,backtracking,core,1.0
amazon,three-months,83,88,linked-list,linked-list,periph,1.0
amazon,three-months,84,89,monotonic-stack,stack,periph,1.0
amazon,three-months,122,90,greedy,greedy,periph,1.0
amazon,three-months,124,91,dp-tree,dp,core,1.0
amazon,three-months,136,92,math-bit,math-bit,periph,1.0
amazon,three-months,139,93,dp-linear,dp,core,1.0
amazon,three-months,141,94,fast-slow,two-pointers,periph,1.0
amazon,three-months,155,95,design,design,periph,1.0
amazon,three-months,175,96,sql,sql,trivial,1.0
amazon,three-months,179,97,greedy,greedy,periph,1.0
amazon,three-months,199,98,bfs,graph-search,core,1.0
amazon,three-months,217,99,hashing,hashing,periph,1.0
amazon,three-months,242,100,hashing,hashing,periph,1.0
amazon,three-months,283,101,two-pointers,two-pointers,periph,1.0
amazon,three-months,300,102,dp-linear,dp,core,1.0
amazon,three-months,380,103,design,design,periph,1.0
amazon,three-months,387,104,hashing,hashing,periph,1.0
amazon,three-months,394,105,pairing-stack,stack,periph,1.0
amazon,three-months,396,106,math-bit,math-bit,periph,1.0
amazon,three-months,410,107,binary-search,binary-search,periph,1.0
amazon,three-months,416,108,dp-knapsack,dp,core,1.0
amazon,three-months,485,109,sliding-window,sliding-window,periph,1.0
amazon,three-months,540,110,binary-search,binary-search,periph,1.0
amazon,three-months,543,111,tree-aggregate,tree,core,1.0
amazon,three-months,852,112,binary-search,binary-search,periph,1.0
amazon,three-months,904,113,sliding-window,sliding-window,periph,1.0
amazon,three-months,907,114,monotonic-stack,stack,periph,1.0
amazon,three-months,987,115,bfs,graph-search,core,1.0
amazon,three-months,1438,116,sliding-window,sliding-window,periph,1.0
amazon,three-months,1665,117,greedy,greedy,periph,1.0
amazon,three-months,1757,118,sql,sql,trivial,1.0
